Code,title,Fully Specified Name,Description,Inclusions,Exclusions
1D80.2,Meningitis due to mumps virus,Viral meningitis due to Mumps virus,"A disease of the meninges, caused by an infection with mumps virus. This disease is characterised by photophobia, vomiting, fever, arthralgia, headache, stiff neck, convulsions, or seizures. This disease may also present with pale, blotchy skin or a distinctive rash. Transmission is by haematogenous spread to the meninges after inhalation of infected respiratory secretions or droplet transmission. Confirmation is by identification of mumps virus in a buccal swab or blood sample.",mumps meningitis,
1D80.3,Encephalitis due to mumps virus,,"An inflammatory process of the brain, frequently with evidence of meningeal involvement, due to infection by mumps virus. The clinical manifestations are usually acute, with fever and variable combinations of convulsions, impaired mental state, and focal deficits. The spinal fluid may show a cellular reaction and elevated protein. Diagnosis is by neuroimaging, spinal fluid analysis and culture, PCR, and serologic tests.",Mumps encephalitis,
1D80.4,Pancreatitis due to mumps virus,,,mumps pancreatitis,
1D81,Infectious mononucleosis,,"A disease typically caused by an infection with Epstein-Barr virus or cytomegalovirus. This disease commonly presents with extreme fatigue, fever, acute pharyngitis, body aches, or lymphadenopathy. Transmission is by direct contact with infected body fluids, commonly through saliva.",Gammaherpesviral mononucleosis; Glandular fever,
1D81.0,Mononucleosis due to Epstein-Barr virus,,"A disease typically caused by an infection with Epstein-Barr virus (EBV). This disease commonly presents with extreme fatigue, fever, acute pharyngitis, body aches, or lymphadenopathy. Transmission is by direct contact with infected body fluids, commonly through saliva.",,
1D81.1,Mononucleosis due to cytomegalovirus,,"A disease typically caused by an infection with cytomegalovirus. This disease commonly presents with extreme fatigue, fever, acute pharyngitis, body aches, or lymphadenopathy. Transmission is by direct contact with infected body fluids, commonly through saliva.",,
1D82,Cytomegaloviral disease,,Any condition caused by an infection with cytomegalovirus (CMV). These conditions are commonly asymptomatic. Transmission is by direct contact with infected body fluids.,,
1D82.0,Cytomegaloviral hepatitis,,"A disease of the hepatic system, caused by an infection with human cytomegalovirus. This disease is characterised by fever, acute pharyngitis, fatigue, lymphadenopathy, or jaundice. Transmission is by direct contact with infected body fluids. Confirmation of an active infection is by identification of human cytomegalovirus in blood, saliva, urine, or other body tissue samples.",,
1D82.1,Cytomegaloviral pancreatitis,,,,
1D83,Epidemic myalgia,,"A disease caused by an infection with the group B Coxsackie virus. This disease is characterised by pleuritic pain, fever, or muscle swelling. Transmission is by the faecal-oral route.",Bornholm disease,
1D84,Viral conjunctivitis,,"Inflammation, often mild, of the conjunctiva caused by a variety of viral agents. Conjunctival involvement may be part of a systemic infection.",,ocular disease herpesviral [herpes simplex]; Ophthalmic zoster
1D84.0,Conjunctivitis due to adenovirus,,"A condition of the conjunctiva, caused by an infection with adenovirus. This condition is characterised by itchy eyes, tearing, redness, discharge, or photophobia (with corneal involvement). Transmission is by direct contact, indirect contact, or droplet transmission.",Acute adenoviral follicular conjunctivitis; Swimming-pool conjunctivitis,
1D84.1,Acute epidemic haemorrhagic conjunctivitis,,"A disease of the conjunctiva, caused by an infection with enterovirus. This disease is characterised by painful and red eyes, swollen lids, conjunctival follicles, chemosis, or subconjunctival haemorrhage. Transmission is by direct contact, or contact with contaminated water.",,
1D85,Viral carditis,,"A disease of the heart, caused by an infection with a viral source. This disease is characterised by fatigue, dyspnoea, palpitations, malaise, or atypical chest discomfort. This disease may also present with sinus tachycardia, cardiomyopathy, idiopathic ventricular arrhythmias, or cardiovascular collapse. Transmission is by endogenous spread or iatrogenic transmission. Confirmation is identification of the viral source in advanced imaging or cardiac biopsy.",,"Influenzal myocarditis, other influenza virus identified"
1D85.0,Dilated cardiomyopathy secondary to viral myocarditis,,,,
1D85.1,Acute viral carditis,,,,
1D85.2,Chronic viral carditis,,,,
1D85.3,Aseptic myocarditis of newborn,,,,
1D85.4,Coxsackie carditis,,,,
1D86,"Viral haemorrhagic fever, not elsewhere classified",,,,Certain arthropod-borne viral fevers; Certain zoonotic viral diseases
1D90,Adenovirus infection of unspecified site,,"Adenovirus infections most commonly cause illness of the respiratory system; however, depending on the infecting serotype, they may also cause various other illnesses and presentations.",,
1D91,Enterovirus infection of unspecified site,,,,
1D92,"Coronavirus infection, unspecified site",,,,"COVID-19, virus not identified; COVID-19, virus identified; Severe acute respiratory syndrome"
1D93,Parvovirus infection of unspecified site,,,,
1E30,Influenza due to identified seasonal influenza virus,,,,Haemophilus influenzae [H. influenzae] meningitis; Haemophilus influenzae [H. influenzae] pneumonia
1E31,Influenza due to identified zoonotic or pandemic influenza virus,,"Influenza, caused by influenza virus strains of special epidemiological importance with an animal-human or inter-human transmission. 
For use of this category, reference must be made to the guidelines of the Global Influenza Programme [GIP] (www.who.int/teams/global-influenza-programme) of WHO.",,Haemophilus influenzae [H. influenzae] meningitis; Haemophilus influenzae [H. influenzae] pneumonia
1E32,"Influenza, virus not identified",,"Any disease of the respiratory system, caused by an unidentified strain of influenza virus. These diseases are characterised by fever, cough, headache, myalgia, arthralgia, or malaise. Transmission is by inhalation of infected respiratory secretions.",Influenza specific virus not stated to have been identified; Viral influenza specific virus not stated to have been identified,Haemophilus influenzae [H. influenzae] meningitis; Haemophilus influenzae [H. influenzae] pneumonia
1E50,Acute viral hepatitis,,"A group of liver diseases characterised by liver inflammation and fibrosis, caused by less than 6 months of infection with one or more of hepatitis B virus, hepatitis C virus and hepatitis D virus, with or without HIV. Even at stage of cirrhosis there are often no symptoms. Otherwise, clinical features include fatigue, hard liver edge and complications of cirrhosis (muscle wasting, ascites, splenomegaly/portal hypertension). Transmission of hepatitis B and C viruses is by blood and body fluid contamination, sexual transmission, and from mother to baby at the time of birth (vertical transmission). In addition to detection of specific antigens (HBsAg) and antibodies (anti-HCV), diagnostic assessment requires assay of viral nucleic acids (HBV DNA, HCV RNA etc).",,Chronic viral hepatitis; Infectious liver disease; Acute or subacute hepatic failure
1E50.0,Acute hepatitis A,Acute hepatitis A virus infection,"Acute liver injury and inflammation caused by recent and short-term (less than 6 months) infection with hepatitis A virus (HAV). Transmission is by the faecal-oral route. Diagnosis is confirmed by presence of IgM-anti-HAV in serum. Clinical features, if they occur, are characterised by anorexia, nausea and fever, with jaundice in severer cases.",,Infectious liver disease; Acute or subacute hepatic failure
1E50.1,Acute hepatitis B,Acute hepatitis B virus infection,"Acute liver injury and inflammation caused by recent and short-term (less than 6 months) infection with hepatitis B virus (HBV). Transmission is by sexual, blood and body fluid contamination (parenteral spread), and from mother to baby at the time of birth (vertical transmission). Diagnosis is confirmed by presence of recent acquisition of HBsAg, ideally with IgM-anti-HBc in serum. Clinical features, if they occur, are characterised by anorexia, nausea and fever, with jaundice in severe cases.",,
1E50.2,Acute hepatitis C,Acute hepatitis C virus infection,"Acute liver injury and inflammation caused by recent and short-term (less than 6 months) infection with hepatitis C virus (HCV). Transmission is by blood and body fluid contamination (parenteral spread) in most cases, and rarely by sexual spread or from mother to baby at the time of birth (vertical transmission). Diagnosis is confirmed by presence of recent acquisition of anti-HCV with presence of HCV RNA in serum. Clinical features occur in a minority of cases and are characterised by anorexia, nausea and fever, rarely with jaundice. A high proportion of cases (>70%) develop chronic HCV infection, with liver disease of varying severity.",,
1E50.3,Acute hepatitis D,"Acute hepatitis D, through super-infection of hepatitis B carrier","Acute liver injury and inflammation caused by recent and short-term (less than 6 months) infection with hepatitis D virus (HDV). Transmission only occurs in someone with chronic HBV infection (super-infection) or at the same time as acute hepatitis B (co-infection), and is by blood and body fluid contamination (parenteral spread), and sexual spread. Diagnosis is confirmed by serum IgM-anti-HDV. Clinical features, if they occur, are characterised by anorexia, nausea and fever, with jaundice in severe cases. Acute liver failure occurs in some cases, and a high proportion of cases develops chronic HDV infection.",,
1E50.4,Acute hepatitis E,,"A disease of the liver, caused by an acute infection with hepatitis E virus. This disease is characterised by nausea. Transmission is commonly by the faecal-oral route. Confirmation is by detection of anti-hepatitis E virus IgM antibodies in an individual's serum.",,
1E51,Chronic viral hepatitis,,"A disease of the liver, caused by a chronic infection with a hepatotropic virus such as hepatitis B, C, D virus, with or without HIV (for six months or longer). This disease is characterised by fatigue, joint and muscle pain, jaundice, or urine of dark yellow colour. Transmission is by sexual contact, or direct contact with contaminated blood or body fluids. Confirmation is by detection of anti-hepatitis antibodies in the individual’s serum.",,Alcoholic liver disease; Autoimmune hepatitis; Non-alcoholic fatty liver disease
1E51.0,Chronic hepatitis B,Chronic hepatitis B virus infection,"A liver disease characterised by liver inflammation and fibrosis caused by more than 6 months of infection with the hepatitis B virus. Even at stage of cirrhosis there are often no symptoms. Otherwise, clinical features include fatigue, hard liver edge and complications of cirrhosis (muscle wasting, ascites, splenomegaly/portal hypertension). Transmission is by blood and body fluid contamination, sexual transmission, and from mother to baby at the time of birth (vertical transmission). Confirmation of the diagnosis is by detection of HBsAg, but assessment of severity, prognosis and indication for treatment requires quantification of HBV DNA in serum.",,
1E51.00,Chronic hepatitis B with human immunodeficiency virus co-infection,,"A liver disease characterised by liver inflammation and fibrosis caused by more than 6 months of infection with the hepatitis B virus and with the human immunodeficiency virus (HIV). Clinical features include fatigue, hard liver edge and complications of cirrhosis (muscle wasting, ascites, splenomegaly/portal hypertension), and outcomes, including hepatocellular carcinoma are worse than for hepatitis B without HIV infection.",,
1E51.1,Chronic hepatitis C,Chronic hepatitis C virus infection,"A liver disease characterised by liver inflammation and fibrosis caused by more than 6 months of infection with the hepatitis C virus. Even at stage of cirrhosis there may be no symptoms. Otherwise, clinical features include fatigue and impaired quality of life, hard liver edge and complications of cirrhosis (muscle wasting, ascites, splenomegaly/portal hypertension). Chronic hepatitis C increases the risks of type 2 diabetes mellitus and cardiovascular disease, which contribute to increased all-cause mortality. Transmission is by blood and body fluid contamination, rarely by sexual transmission and from mother to baby at the time of birth (vertical transmission). Confirmation of the diagnosis is by detection of HCV RNA in the presence of a positive anti-HCV in serum.",,Non-alcoholic fatty liver disease
1E51.2,Chronic hepatitis D,,,,
1E51.3,Chronic hepatitis E,,,,
1E70,Smallpox,,"A disease caused by an infection with variola virus. This disease is characterised by a maculopapular rash that progresses to vesicles (commonly on the face, arms, and legs), and fever. Transmission is by direct contact. Confirmation is by identification of the variola virus in a skin sample of the rash. 

In 1980 the 33rd World Health Assembly declared that smallpox had been eradicated. The classification is maintained for surveillance purposes.",Variola,
1E71,Mpox,,"A disease caused by an infection with monkeypox virus. In the first phase, this disease is characterised by lymphadenopathy, fever, headache, or malaise; in the second phase, this disease is characterised by a rash that starts as maculopapules and progresses to vesicles, then pustules, followed by crusts (may occur on the face, palms of the hands, soles of the feet, body, and mucous membranes). Transmission is by direct contact with infected animals (including body fluids or lesions), direct contact with body fluid from infected individuals, or through fomites. Confirmation is by identification of monkeypox virus.",monkeypox,
1E72,Cowpox,,"Cowpox is due to infection by an orthopoxvirus. Human disease is caused by cutaneous inoculation from an infected host. Cowpox is endemic in Europe amongst small rodents, particularly wood mice and wood voles. After a seven day incubation it causes a systemic febrile flu-like illness. Lesions are solitary or few, mainly affecting the face and
hands. An initial erythematous papula or blister later forms a crusted eschar which heals slowly leaving a deep pock-like scar.",,
1E73,Vaccinia,,"A poxvirus which was formerly used to protect against smallpox. Its use as a vaccine can be complicated by a generalised rash secondary to viraemia, accidental infection of other sites or other individuals, progressive infection at the site of vaccination or, rarely, encephalomyelitis and myopericarditis.",,
1E74,Buffalopox,,Buffalopox is caused by an orthopox virus related to vaccinia virus. It is acquired in humans by direct inoculation from infected water buffalo. It is generally a mild illness similar to cowpox with just a few lesions on the hands and arms. It leaves minor pock-like scars.,,
1E75,Orf,,"Orf is a virus infection of the skin contracted from sheep and goats. Orf is caused by a parapox virus which infects mainly young lambs and goats. Human lesions are caused by direct inoculation of infected material. Orf is not uncommon among sheep farmers, shearers, freezing workers, vets and farmers' wives or their children who bottle-feed lambs. They occur most commonly on the fingers, hands or forearms but can appear on the face.",,
1E76,Molluscum contagiosum,,"A disease of the skin and mucous membranes, caused by an infection with molluscum contagiosum virus. This disease is characterised by papular skin eruptions, commonly 2-3 millimetres in diameter. Transmission is by direct contact.",,Viral warts
1E80,Common warts,,"Common warts are due to an infection of the epidermis by certain human papilloma viruses, most commonly HPV subtypes 1, 2, 4, 27 and 57. They manifest typically as papillomatous, keratinous growths on the hands and feet but may affect any part of the skin (and also adjacent mucous epithelia). They are very common during childhood and adolescence.",,Warts of lips or oral cavity
1E80.0,Digital or periungual warts,,"Viral warts affecting the fingers, thumbs or non-plantar (or non-weight-bearing) skin of the toes. They are often difficult to eradicate, particularly if the nail folds are involved, but most will eventually resolve spontaneously.",,Plantar warts
1E80.1,Plantar warts,,"Viral warts affecting the plantar surfaces of the feet including the weight-bearing skin of the toes. They are often painful and are difficult to eradicate. In most cases, however, they do eventually resolve spontaneously.",,
1E81,Plane warts,,"Plane warts (flat warts) are clinically distinct from common warts and manifest as multiple small flat-topped, often lightly pigmented papules on the face or extremities. They are caused by human papillomavirus (HPV) subtypes 3 and 10.",,
1E82,Warts of lips or oral cavity,,"Infection of the lips and/or oral cavity, particularly the keratinized surfaces of the gingiva and palate, with ""skin"" type human papillomavirus (types 2 and 4). Focal epithelial hyperplasia (Heck disease) is a specific form of oral human papillomavirus infection caused by types 13 or 32 and of high prevalence in certain communities in the Americas.",,
1E82.0,Focal epithelial hyperplasia of oral mucous membranes,,"Otherwise known as Heck disease, this is due to infection of the oral mucosa by human papillomavirus types 13 or 32. It most commonly presents as multiple smooth mucosal papules, giving rise to a cobblestone appearance. It is particularly common in children from native communities of the Americas with incidence rates of up to 30% reported.",,
1E83,Wart virus proliferation in immune-deficient states,,"Enhanced proliferation of human papillomavirus as a result of a failure of immune surveillance. This may be due to a genetic defect, disease or iatrogenic immunosuppression.",,
1E90,Varicella,,"A disease caused by an infection with varicella zoster virus. This disease is characterised by a vesicular rash and fever. Transmission is by inhalation of infected respiratory secretions, or direct contact with fluid from vesicles.",,
1E90.0,Varicella without complication,,"A disease caused by an infection with varicella zoster virus. This disease is characterised by a vesicular rash and fever. Transmission is by inhalation of infected respiratory secretions, or direct contact with fluid from vesicles.",,
1E90.1,Varicella meningitis,,"A disease of the meninges, caused by an infection with varicella zoster virus. This infection is characterised by fever, stiff neck, headache, vomiting, photophobia, and sometimes an altered mental status or body aches. Transmission is through hematogenous spread to the meninges after inhalation of infected respiratory secretions, or direct contact with fluid from vesicles. Confirmation is by identification of varicella zoster viral DNA or anti-varicella zoster IgG in cerebrospinal fluid.",,
1E90.2,Varicella encephalitis,,,Postchickenpox encephalitis; Varicella encephalomyelitis,
1E91,Zoster,,"A disease caused by the reactivation of a latent infection with varicella zoster virus. This disease commonly presents with a rash (typically within one or two adjacent dermatomes), cutaneous hyperaesthesia, or fever.",,
1E91.0,Zoster without complications,,A painful blistering skin eruption following a dermatomal distribution resulting from reactivation of Varicella zoster virus in dorsal nerve root ganglia.,,
1E91.1,Ophthalmic zoster,,"A disease of the eyes, caused by the reactivation of a latent infection with varicella zoster virus in the trigeminal nerve. This disease is characterised by a periorbital rash (typically within one dermatome), and conjunctivitis.",Zoster keratoconjunctivitis; Zoster conjunctivitis; Zoster keratitis; Zoster scleritis; Zoster anterior uveitis; Zoster infection of eyelid,
1E91.2,Disseminated zoster,,Disseminated herpes zoster indicates the presence of widespread cutaneous involvement extending beyond the primarily affected and directly adjacent dermatomes. It may be associated with impaired immunity resulting from disease or from therapy.,,
1E91.3,Zoster with central nervous system involvement,,,,
1E91.4,Acute neuropathy of cranial nerve due to zoster,,,,
1E91.40,Acute trigeminal zoster neuropathy,,,,
1E91.41,Acute herpetic geniculate ganglionitis,,,Zoster oticus,
1E91.5,Postherpetic polyneuropathy,,,Postherpetic neuralgia,
1F00,Herpes simplex infections,,Any condition caused by an infection with herpes simplex virus (human herpesviruses 1 and 2). Confirmation is by identification of herpes simplex virus type 1 or 2.,,Herpangina
1F00.0,Herpes simplex infection of skin or mucous membrane,,"A disease of the skin and mucous membranes, caused by an infection with herpes simplex virus type 1 or 2. This disease is characterised by vesicles, or may be asymptomatic. Transmission is by direct contact. Confirmation is by identification of herpes simplex virus type 1 or 2.",,
1F00.00,Herpes simplex infection of skin,,Herpes simplex infection affecting skin and commonly arising from person-to-person inoculation of virus (e.g. from contact sports such as rugby football or wrestling).,,
1F00.01,Herpes simplex labialis,,,cold sore,
1F00.02,Herpes simplex gingivostomatitis,,,,
1F00.03,Disseminated cutaneous herpes simplex infection complicating other skin diseases,,,,
1F00.1,Herpes simplex infection of the eye,,"A condition of the eye, caused by an infection with herpes simplex virus type 1 or 2. The condition is characterised by blepharoconjunctivitis or keratitis. Transmission is by direct contact. Confirmation is by identification of herpes simplex virus type 1 or 2.",,
1F00.10,Herpes simplex keratitis,,"This is a viral disease from the herpesviridae family caused by both Herpes simplex virus type 1 (HSV-1) and type 2 (HSV-2). Infection with the herpes virus is categorized into one of several distinct disorders based on the site of infection. This diagnosis is a condition in which the eye's cornea, the front part of the eye, becomes infected and inflamed.",,
1F00.11,Herpes simplex infection of eyelid,,,,
1F00.2,Herpes simplex infection of central nervous system,,"A condition of the central nervous system, caused by an infection with herpes simplex virus (human herpesviruses 1 and 2). This condition is characterised by fever, headache, or other clinical symptoms depending on the site of infection. Confirmation is by identification of herpes simplex virus type 1 or 2.",,
1F00.20,Herpes simplex meningitis,,,,
1F00.21,Encephalitis due to herpes simplex virus,,"Herpetic encephalitis is a cerebral infection caused by herpes simplex virus type 1 (HSV1). It presents as acute necrosing temporal encephalitis. Onset is rapid (less than 48 hours) with a fever of 40 °C, headaches, and behavioural, language and memory problems. These initial manifestations are followed by numbness and coma, which may be accompanied by convulsions and paralysis. This disease, which affects only a small minority of HSV1-infected individuals, results from a primary immune deficiency.",,
1F00.3,Disseminated herpes simplex infection,,,,
1F01,Roseola infantum,,"A disease caused by an infection with roseolovirus (human herpesvirus type 6 or 7). This disease is characterised by acute fever, followed by macular or maculopapular exanthem in some individuals. Transmission is by inhalation of infected respiratory secretions or direct contact.",,
1F02,Rubella,,"A disease caused by an infection with the rubella virus. This disease commonly presents with lymphadenopathy, or an exanthem that starts on the face and spreads to the limbs and trunk. Transmission is commonly by inhalation of infected respiratory secretions, or direct contact.",,
1F02.0,Rubella with neurological complications,,,Encephalitis due to Rubella virus; Meningitis due to rubella virus,
1F02.1,Rubella arthritis,,"A disease of the joints, caused by an infection with the rubella virus. This disease is characterised by inflammation of the joints leading to arthralgia or difficulties moving the joints. Transmission is by inhalation of infected respiratory secretions, or direct contact. Confirmation is by identification of rubella virus (in nasal or throat swab samples, blood, urine, or cerebrospinal fluid), or detection of rubella virus specific IgM antibodies.",,
1F02.2,Rubella without complication,,"Rubella was a common childhood viral infection until the advent of mass immunization programmes. It is characterised by a short-lived maculopapular exanthem, lymphadenopathy and mild fever: the majority of infections are not associated with significant morbidity. Transmission is by inhalation of infected respiratory secretions or by direct contact. Confirmation is by identification of rubella virus in nasal swab, throat swab or blood samples, or by detection of rubella virus specific IgM antibodies. Its public health importance lies in its potential to cause devastating harm to the fetus of an infected mother (congenital rubella syndrome).",,
1F03,Measles,,"A disease of the respiratory system, caused by an infection with Morbillivirus. This disease is characterised by a blotchy rash, fever, cough, conjunctivitis, or malaise. This disease may also present with tiny white spots with bluish-white centres inside the mouth. Transmission is by inhalation of infected respiratory secretions, airborne transmission or direct contact. Confirmation is by detection of Morbillivirus RNA or measles-specific IgM antibodies.",morbilli,
1F03.0,Measles without complication,,"A disease caused by an infection with Morbillivirus. This disease is characterised by fever, cough, coryza, conjunctivitis, enanthema, or maculopapular rash, without any additional secondary pathological conditions. Transmission is by inhalation of infected respiratory secretions, or direct contact. Confirmation is by detection of Morbillivirus RNA, or detection measles-specific IgM antibodies.",,
1F03.1,Measles complicated by encephalitis,,"A disease caused by an infection with Morbillivirus that is complicated by an infection of the brain. This disease is characterised by symptoms of measles as well as inflammation of the brain. This disease may also present with fever, headache, poor appetite, vomiting, confusion, lethargy, or photophobia. Transmission is by haematogenous spread to the brain after inhalation of infected respiratory secretions, by airborne transmission, or by direct contact. Confirmation is by detection of Morbillivirus RNA or measles-specific IgM antibodies.",,
1F03.2,Measles complicated by meningitis,,"A disease caused by an infection with Morbillivirus that is complicated by an infection of the meninges. This disease is characterised by symptoms of measles as well as inflammation of the meninges. This disease may also present with a fever, vomiting, lethargy, confusion, muscle pain, photophobia, or convulsions. Transmission is by haematogenous spread to the meninges after inhalation of infected respiratory secretions, airborne transmission, or direct contact. Confirmation is by detection of Morbillivirus RNA or measles-specific IgM antibodies.",Postmeasles meningitis,
1F04,Erythema infectiosum,,"A condition caused by infection with parvovirus B19 (member of the Erythroparvovirus genus). In children, this condition is characterised by fever and cold-like symptoms initially, followed by a skin rash typically in the facial region. In adolescents and adults, this condition may present with painful and swollen joints. Transmission is by droplet transmission, or vertical transmission.",Slapped cheek syndrome,
1F05,Picornavirus infections presenting in the skin or mucous membranes,,,,
1F05.0,Enteroviral vesicular stomatitis,Enteroviral vesicular stomatitis with exanthem,"Enteroviral vesicular stomatitis, commonly called hand, foot and mouth disease, is a highly contagious enterovirus infection (usually Coxsackievirus A16 or Enterovirus 71). It typically causes a mild febrile illness with sore throat and loss of appetite followed by an eruption of vesicles on the lips, hands and feet. The majority of cases occur in children under the age of five.","Hand, foot and mouth disease",
1F05.1,Enteroviral vesicular pharyngitis,,,,
1F05.2,Enteroviral exanthematous fever,,"An acute febrile, characteristically morbilliform exanthem due to infection by one of many different enteroviruses, especially Coxsackievirus and Echovirus.",,Enteroviral vesicular pharyngitis; Enteroviral vesicular stomatitis
1F05.3,Foot and mouth disease,,"A rare infection in humans due to the Aphthovirus Foot-and-mouth-disease virus (FMDV), which is responsible for a highly contagious epidemic infection of cloven-hoofed animals, particularly cattle. It manifests in humans with prodromal fever and malaise followed by vesiculation and ulceration of oral mucous membranes and lips. Vesicles may sometimes involve the digits and palmoplantar skin.",,"Hand, foot and mouth disease"
1F20,Aspergillosis,,"Aspergillosis is a disease caused by fungi of the genus Aspergillus. The organism is ubiquitous, being found in soil and water or in decaying vegetation. While Aspergillus is entirely harmless for most individuals, the spores can cause various forms of mycosis in people with lung diseases or weakened immune system.",aspergilloma,
1F20.0,Invasive aspergillosis,,A disease caused by an infection with the fungi Aspergillus. This disease is characterised by colonization and invasion of tissue by Aspergillus in one part of the body and may spread to other parts of the body. Transmission is commonly by inhalation of Aspergillus spores.,,
1F20.00,Invasive aspergillosis of the digestive tract,,,Enterocolitis due to aspergillosis; Hepatic or hepatosplenic aspergillosis; Oesophageal aspergillosis,
1F20.01,Invasive cerebral aspergillosis,,,Aspergillus meningitis; Cerebral abscess due to Aspergillus species; Mycotic cerebral aneurysm due to Aspergillus species; Haemorrhagic cerebral infarction due to Aspergillus species,
1F20.02,Disseminated aspergillosis,,Invasive aspergillosis affecting three or more organs.,,
1F20.1,Non-invasive aspergillosis,,,,
1F20.10,Aspergillus otomycosis,,Chronic superficial fungal infection of the external auditory canal and auricle due to saprophytic fungi of the genus Aspergillus.,,
1F20.11,Chronic aspergillosis of the paranasal sinuses,,,Chronic granulomatous Aspergillus rhinosinusitis,
1F20.12,Chronic pulmonary aspergillosis,,"Chronic pulmonary aspergillosis (CPA) presents as nodular or cavitary lesion(s) in the lungs, of at least three months duration. It is caused by Aspergillus species as demonstrated on histological staining, by positive culture of biopsy, or positive Aspergillus IgG antibodies.

The most common form of CPA is chronic cavitary pulmonary aspergillosis (CCPA). Untreated it may progress to chronic fibrosing pulmonary aspergillosis (CFPA). Less common manifestations of CPA include Aspergillus nodule and single aspergilloma. All these entities are found in non-immunocompromised patients with prior or current lung disease. Subacute invasive pulmonary aspergillosis (formerly called chronic necrotising pulmonary aspergillosis) is a more rapidly progressive infection (<3 months) usually found in moderately immunocompromised patients.",,
1F20.13,Tonsillar aspergillosis,,,,
1F20.14,Aspergillus bronchitis,,,,
1F20.15,Obstructing aspergillus tracheobronchitis,,,,
1F21,Basidiobolomycosis,,"Basidiobolomycosis is characterised by a slowly spreading, painless, non-pitting subcutaneous swelling without other obvious clinical signs. It may be single, or there may be multiple satellite lesions. The disc-shaped masses have a uniform hard consistency. It usually involves the limbs or limb-girdle areas and the infection is most often seen in children.",Subcutaneous mucoromycosis due to Basidiobolus ranarum,
1F22,Blastomycosis,,"A disease caused by an infection with the fungi Blastomyces dermatitidis. This disease is characterised by fever, chills, cough, myalgia, arthralgia, or chest pain. This disease may also present in the skin and bones. Transmission is by inhalation of fungal spores. Confirmation is by identification of Blastomyces dermatitidis in a urine, cerebrospinal fluid, or blood sample.",,Brazilian blastomycosis; keloidal blastomycosis
1F23,Candidosis,,"Candidosis is an infection caused by yeasts of the genus Candida. Superficial infections of the mucous membranes and skin are common, but deep invasive disease including fungal sepsis, endocarditis and meningitis may also occur.",candidiasis; moniliasis,
1F23.0,Candidosis of lips or oral mucous membranes,,"A disease of the lips and oral mucous membranes, caused by an infection with the fungi Candida. This disease commonly presents with white patches or plaques on the oral mucous membranes, angular cheilitis, or dysphagia. Transmission is by opportunistic transmission. Confirmation is by identification of Candida in an oral or skin sample.",,Neonatal candidosis
1F23.1,Candidosis of skin or mucous membranes,Candidosis of skin and mucous membranes,,,Candidosis of lips or oral mucous membranes
1F23.10,Vulvovaginal candidosis,,"A disease caused by an infection with the fungi Candida. This disease is characterised by genital itching, burning, or vaginal discharge. Transmission is by endogenous spread, or sexual contact. Confirmation is commonly by identification of Candida in a vaginal swab.",,
1F23.11,Candida balanoposthitis,,"A disease caused by an infection with the fungi Candida (commonly Candida albicans). This disease is characterised by inflammation of the glans or prepuce. This disease may also present with eroded white papules, or white discharge. Transmission is by sexual contact. Confirmation is by identification of Candida in a sub-preputial swab or urine sample.",Candidosis of penis; Penile thrush,
1F23.12,Flexural or intertriginous candidosis,,"Candidosis of flexural and intertriginous skin, where the warm, moist conditions favour the growth of Candida yeasts.",,
1F23.13,Candidosis of nail or paronychium,,Infection of the nail and/or paronychium (nail fold) with Candida yeasts,,
1F23.14,Chronic mucocutaneous candidosis,,"Chronic Mucocutaneous Candidiasis is a primary immune deficiency characterised by persistent and/or recurrent infections of skin, nails and mucous membranes, caused by organisms of the genus Candida, mainly C. albicans.",,
1F23.15,Disseminated cutaneous candidosis,,,,
1F23.16,Candida otomycosis,,"Infection of the external auditory canal with Candida yeasts, especially Candida parapsilosis. The infection may present with whitish greasy debris in, or discharge from the external auditory canal, or with erythema, oedema and pain. Candida otomycosis is less common than otomycosis due to Aspergillus. Chronic infection may be associated with perforation of the eardrum.",,
1F23.2,Candidosis of gastrointestinal tract,,,,
1F23.3,Systemic or invasive candidosis,,"Invasion of internal organs by Candida yeasts. Risk factors include acute leukemia, haematopoietic stem cell or solid organ transplantation, and acute critical illness. Candida species other than Candida albicans are commonly implicated.",,
1F23.30,Candida meningitis,,,,
1F23.31,Pulmonary candidosis,,"A disease of the pulmonary system, caused by an infection with the fungi Candida. This disease is characterised by fever, chills, cough, nausea, vomiting, tachypnoea, tachycardia, or dyspnoea. Transmission is by opportunistic transmission. Confirmation is by identification of Candida from a sputum sample.",,
1F24,Chromoblastomycosis,,"Chromoblastomycosis is a chronic fungal infection of the skin and subcutaneous tissues caused by a variety of pigmented fungi including Phialophora verrucosa, Fonsecaea pedrosoi, Fonsecaea compacta and Cladophialophora carrionii, which can be found in soil and wood. The infection usually follows trauma, such as a puncture from a splinter of wood and tends to affect exposed sites such as the feet and ankles. Chromoblastomycosis manifests initially as a warty papule which slowly enlarges to form a hypertrophic, warty plaque. Eventually, after months or many years, large hyperkeratotic masses may form, sometimes with secondary ulceration.",,
1F25,Coccidioidomycosis,,"A disease caused by an infection with the fungi Coccidioides. This disease presents with symptoms depending on the site of infection, or may be asymptomatic. Transmission is commonly by inhalation of fungal spores. Confirmation is by identification or culture of Coccidioides from affected tissue or samples, or detection of antibodies against coccidioides in serum or cerebrospinal fluid.",,
